Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date
Mobile App,1.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 11:18:00
Mobile App,1.0,16500.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 11:18:00
Mobile App,1.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-05 11:18:00
Whatsapp,3.0,2000.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-05 12:23:00
Whatsapp,2.0,7800.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-05 12:36:00
Whatsapp,2.0,8500.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-05 12:36:00
Whatsapp,4.0,2000.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-05 12:36:00
Mobile App,10.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 12:45:00
Mobile App,5.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 12:45:00
Whatsapp,1.0,8800.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-05 12:52:00
Mobile App,5.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 14:22:00
Mobile App,3.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-05 14:27:00
Mobile App,3.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 14:27:00
Whatsapp,1.0,2780.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-05 15:00:00
Whatsapp,1.0,11200.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 15:00:00
Whatsapp,1.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-05 15:00:00
Whatsapp,1.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 18:43:00
Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 18:43:00
Whatsapp,1.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-05 18:43:00
Whatsapp,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-05 18:43:00
Whatsapp,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 18:43:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 18:43:00
Whatsapp,1.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-05 18:43:00
Whatsapp,1.0,21200.0,General Trade,Breakfast & Snacks,delivered,Coffee / Tea,2020-12-05 18:43:00
Whatsapp,2.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 18:43:00
Whatsapp,1.0,5900.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 18:43:00
Whatsapp,1.0,5100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-05 18:43:00
Whatsapp,1.0,14900.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-06 23:21:00
Whatsapp,3.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-06 23:21:00
Whatsapp,5.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-06 23:21:00
Whatsapp,3.0,5100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-06 23:21:00
Whatsapp,3.0,11300.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,5.0,6500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,3.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,2.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,4.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,3.0,6350.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,1.0,11000.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,1.0,3680.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-06 23:21:00
Whatsapp,3.0,1120.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-06 23:21:00
Whatsapp,3.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-06 23:21:00
Whatsapp,5.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-06 23:21:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,4.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,3.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-06 23:21:00
Whatsapp,3.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-06 23:21:00
Whatsapp,5.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-06 23:21:00
Whatsapp,1.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-06 23:21:00
Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-06 23:21:00
Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-06 23:21:00
Mobile App,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-07 08:52:00
Mobile App,50.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-07 09:59:00
Mobile App,15.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-07 10:59:00
Mobile App,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 11:20:00
Mobile App,10.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 12:06:00
Mobile App,4.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-07 12:06:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 12:47:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 12:47:00
Whatsapp,1.0,5900.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 12:47:00
Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 12:47:00
Mobile App,10.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 13:52:00
Mobile App,2.0,6100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 13:52:00
Mobile App,3.0,5900.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 13:52:00
Mobile App,1.0,16500.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 13:59:00
Mobile App,1.0,5100.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-07 13:59:00
Mobile App,1.0,13600.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 13:59:00
Mobile App,2.0,9120.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 13:59:00
Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-07 16:20:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 16:20:00
Whatsapp,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-07 16:20:00
Mobile App,10.0,9120.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-07 17:11:00
Whatsapp,3.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-08 07:55:00
Whatsapp,1.0,6500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 07:55:00
Whatsapp,4.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 10:36:00
Whatsapp,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 10:36:00
Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 10:37:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 10:37:00
Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 10:37:00
Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 11:54:00
Whatsapp,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 12:08:00
Whatsapp,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 12:08:00
Whatsapp,2.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 12:08:00
Whatsapp,1.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 12:08:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 12:20:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 12:20:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 12:35:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 13:00:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-08 13:17:00
Whatsapp,5.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 13:45:00
Whatsapp,3.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 13:45:00
Mobile App,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 13:57:00
Mobile App,2.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 13:57:00
Mobile App,1.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 13:57:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 13:57:00
Mobile App,1.0,7500.0,General Trade,Breakfast & Snacks,delivered,Butter,2020-12-08 13:57:00
Mobile App,5.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 14:52:00
Mobile App,10.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-08 14:52:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 17:31:00
Whatsapp,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 17:31:00
Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 17:31:00
Whatsapp,2.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-08 17:31:00
Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-08 18:44:00
Whatsapp,1.0,5100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-08 18:44:00
Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-08 19:01:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 19:01:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-08 19:01:00
Mobile App,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 11:59:00
Mobile App,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 11:59:00
Mobile App,1.0,5900.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 11:59:00
Mobile App,1.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-09 11:59:00
Mobile App,1.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 11:59:00
Mobile App,1.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-09 11:59:00
Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 12:42:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-09 12:42:00
Whatsapp,5.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 12:42:00
Whatsapp,10.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:06:00
Whatsapp,5.0,6350.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 13:06:00
Whatsapp,15.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:21:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 13:29:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-09 13:29:00
Mobile App,3.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 13:29:00
Mobile App,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 13:29:00
Whatsapp,2.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:56:00
Whatsapp,2.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:56:00
Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 13:56:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-09 16:29:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-09 16:29:00
Mobile App,10.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-09 16:37:00
Mobile App,10.0,1550.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-09 16:37:00
Mobile App,5.0,7800.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-09 16:37:00
Whatsapp,1.0,8900.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-09 19:23:00
Whatsapp,2.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-09 19:23:00
Whatsapp,3.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-09 19:23:00
Whatsapp,3.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-10 07:17:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 09:24:00
Whatsapp,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 10:40:00
Whatsapp,2.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-10 10:40:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 11:36:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 11:36:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 12:09:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 12:09:00
Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 12:09:00
Whatsapp,3.0,9120.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 12:13:00
Whatsapp,3.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 13:02:00
Whatsapp,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 13:02:00
Whatsapp,4.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 13:31:00
Whatsapp,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 13:31:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 13:56:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 13:56:00
Whatsapp,4.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 14:24:00
Whatsapp,1.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 14:24:00
Whatsapp,20.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 14:24:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 14:27:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 14:27:00
Mobile App,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 16:29:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-10 17:17:00
Whatsapp,1.0,1550.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 17:17:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 17:17:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 17:17:00
Whatsapp,1.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-10 17:17:00
Whatsapp,1.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-10 17:17:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 18:09:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-10 18:09:00
Whatsapp,2.0,8500.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-10 22:59:00
Whatsapp,2.0,10050.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-10 22:59:00
Whatsapp,2.0,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-10 22:59:00
Whatsapp,4.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 08:58:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-11 08:58:00
Mobile App,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 09:50:00
Mobile App,3.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 09:50:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 10:15:00
Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 10:15:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 10:15:00
Whatsapp,3.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 12:05:00
Whatsapp,1.0,1500.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-11 12:09:00
Whatsapp,1.0,1.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-11 12:09:00
Whatsapp,5.5,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-11 12:23:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-11 12:37:00
Whatsapp,1.0,1550.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-11 12:37:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 12:37:00
Whatsapp,0.5,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-11 12:48:00
Whatsapp,0.5,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 12:48:00
Whatsapp,0.5,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-11 12:48:00
Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 12:48:00
Whatsapp,1.0,700.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-11 12:48:00
Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-11 12:48:00
Whatsapp,0.5,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 12:48:00
Whatsapp,0.5,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 12:48:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 12:48:00
Mobile App,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 12:58:00
Mobile App,1.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 12:58:00
Mobile App,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 14:03:00
Mobile App,2.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-11 14:03:00
Whatsapp,5.0,9050.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 14:40:00
Mobile App,3.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 15:04:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-11 16:27:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-11 16:27:00
Whatsapp,6.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-11 16:43:00
Whatsapp,2.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 16:43:00
Whatsapp,2.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 16:43:00
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-11 16:43:00
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-11 16:43:00
Mobile App,5.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-11 17:30:00
Mobile App,20.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-11 17:58:00
Mobile App,3.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-11 17:58:00
Whatsapp,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-12 08:25:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-12 08:25:00
Whatsapp,2.0,9120.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-12 08:25:00
Mobile App,3.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-12 10:23:00
Mobile App,1.0,9350.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-12 10:23:00
Whatsapp,1.0,12400.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-12 11:51:00
Whatsapp,10.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-12 11:51:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-12 12:01:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-12 12:01:00
Mobile App,0.25,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-12 12:01:00
Whatsapp,2.0,8500.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-12 12:17:00
Whatsapp,1.0,10050.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-12 12:17:00
Whatsapp,2.0,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-12 12:17:00
Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-12 12:18:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-12 12:18:00
Whatsapp,2.0,9150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-12 12:18:00
Whatsapp,3.0,11200.0,Modern Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-12 12:54:00
Whatsapp,2.0,4200.0,Modern Trade,Breakfast & Snacks,delivered,Sugar,2020-12-12 12:54:00
